字段,,coner_tel,联系人电话,ins_settlement_record_master,健康医疗数据规范-个人属性数据-个人通讯信息-个人电话号码,
字段,,event_no,住院号/挂号号,ins_put_on_record_master,健康医疗数据规范-个人属性数据-个人身份信息-住院号,
字段,,operator_insur,,pats_in_fee_detail,,
字段,,guardian_addr_house_no,监护人地址-门牌号码,dm_smi,健康医疗数据规范-个人属性数据-人口统计信息-住址,
字段,,patient_sex,病人性别,pat_admission_referral_record,健康医疗数据规范-个人属性数据-人口统计信息-性别,
数据表,,dvp_sql_execute_log,数据库变更执行日志表,,,
字段,,admission_condition_code,入院病情,emr_patient_diag_record,,健康医疗数据规范-医疗应用数据-入院记录
数据表,,fine_department,,,,健康医疗数据规范-卫生资源数据-其他数据-运行支撑
字段,,patient_id,病人ID,emr_outp_record,健康医疗数据规范-个人属性数据-个人身份信息-患者ID,
字段,,operation_time_5,手术日期5,emr_case_medical_record_data_record,,健康医疗数据规范-医疗应用数据-手术记录-手术时间
字段,,trade_code,交易代码#|#|,sel_trade_log,,健康医疗数据规范-医疗支付数据-医疗交易信息-交易记录
字段,,operation_anesth_grade_9,手术麻醉分级9,emr_case_operation_info,,健康医疗数据规范-医疗应用数据-麻醉记录
字段,,opter_name,,mz_mdcs_fund_setl_list_d,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,operation_code_22,手术编码22,emr_case_operation_master,,健康医疗数据规范-医疗应用数据-手术记录-手术编码
字段,,nation,民族,emr_case_medical_record_data_record,健康医疗数据规范-个人属性数据-人口统计信息-民族,
字段,,now_address_county,现住址(区县),pat_basic_info_extend,健康医疗数据规范-个人属性数据-人口统计信息-住址,
字段,,operation_doctor_11,手术操作者11,emr_case_operation_info,,健康医疗数据规范-医疗应用数据-手术记录-医护人员
数据表,,pres_day_operation_master,日间手术主表,,健康医疗数据规范-个人属性数据-个人身份信息-患者ID;健康医疗数据规范-个人属性数据-医护人员信息-所在科室;健康医疗数据规范-个人属性数据-个人身份信息-住院号,健康医疗数据规范-医疗应用数据-手术记录-手术编码
字段,,main_operation_begin,主要手术-手术开始时间,emr_case_appendix_info,,健康医疗数据规范-医疗应用数据-手术记录-手术时间
字段,,health_record_no,城乡居民健康档案编号,dm_hyper,,健康医疗数据规范-健康状态数据-健康档案数据-居民健康档案
字段,,charge,,cha_outp_orders_detail_upt,,健康医疗数据规范-医疗支付数据-医疗交易信息-交易金额
字段,,self_patient_upload_flag,医保自费病人上传标识,pat_in_hospital,,健康医疗数据规范-医疗支付数据-医疗交易信息-医保支付信息
数据表,,sys_role_staff,角色员工分发,,,健康医疗数据规范-卫生资源数据-医院运营数据-办公业务数据
字段,,contact_address,联系人地址,emr_case_medical_record_data_record,健康医疗数据规范-个人属性数据-人口统计信息-联系人信息,
字段,,drug_code,药品代码#|DIC_DRUG_DICT#|,dru_apply_detail_bak,,健康医疗数据规范-医疗应用数据-用药信息-药品编码
字段,,wallet_out_cost,钱包退出金额,set_account_master,,健康医疗数据规范-医疗支付数据-医疗交易信息-交易金额
字段,,insur_big_fund_pay,大病救助基金支付,ins_settle_information_master,,健康医疗数据规范-医疗支付数据-医疗交易信息-交易金额
字段,,event_no,住院号,emr_dump_case_fee,健康医疗数据规范-个人属性数据-个人身份信息-住院号,
字段,,in_dept,住院科室,pat_bed_use_record,健康医疗数据规范-个人属性数据-医护人员信息-所在科室,
数据表,,emr_com_use_tool_info,用户常用病历工具栏信息,,健康医疗数据规范-个人属性数据-医护人员信息-所在科室,
字段,,pres_no,医嘱号,pres_inp_drug_print_record_time,,
字段,,baby_name,,baby_record,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
数据表,,table_mgr,,,,健康医疗数据规范-卫生资源数据-其他数据-运行支撑
字段,,nursing_dept_code,护理科室代码,app_lay_physic_records_vein,健康医疗数据规范-个人属性数据-医护人员信息-所在科室,
数据表,,dev_database_config,数据库配置,,,健康医疗数据规范-卫生资源数据-其他数据-运行支撑
字段,,patient_id,病人ID,pat_id_card_info,健康医疗数据规范-个人属性数据-个人身份信息-患者ID,
数据表,,emr_nursing_problem_dept,护理诊断与科室映射表,,健康医疗数据规范-个人属性数据-医护人员信息-所在科室,
字段,,event_no,住院号,pat_albumin_apply_info,健康医疗数据规范-个人属性数据-个人身份信息-住院号,
数据表,,emr_template,病历模板,,健康医疗数据规范-个人属性数据-人口统计信息-性别,健康医疗数据规范-医疗应用数据-门（急）诊病历
字段,,contact_name,联系人姓名,emr_case_medical_record_data_record,健康医疗数据规范-个人属性数据-人口统计信息-联系人信息,
数据表,,dic_blood_dict,血制品字典,,,
数据表,,form_table_user_config,表格用户行为配置表,,,健康医疗数据规范-卫生资源数据-其他数据-运行支撑
字段,,operation_time_2,手术日期2,emr_case_medical_record_data_record,,健康医疗数据规范-医疗应用数据-手术记录-手术时间
字段,,operation_level_22,手术操作级别22,emr_case_operation_extend_info,,健康医疗数据规范-医疗应用数据-手术记录-手术等级
数据表,,emr_mark_record,病历痕迹表,,,健康医疗数据规范-医疗应用数据-病程记录
字段,,operation_date_3,"手术日期3 格式 yyyy-MM-dd HH:mm:ss",emr_case_operation_info,,健康医疗数据规范-医疗应用数据-手术记录-手术时间
字段,,patient_id,,pres_refuse_drug_record,健康医疗数据规范-个人属性数据-个人身份信息-患者ID,
字段,,operation_level_13,手术操作级别13,emr_case_operation_info,,健康医疗数据规范-医疗应用数据-手术记录-手术等级
字段,,operation_code_9,手术编码9,emr_case_medical_record_data_record,,健康医疗数据规范-医疗应用数据-手术记录-手术编码
字段,,send_contact,寄件联系人,dur_online_dosage_master,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,diag_name_26,诊断名称26,emr_case_diagnosis_master,,健康医疗数据规范-医疗应用数据-诊断信息-疾病名称
数据表,,mob_task_config_record,事务病人配置表,,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,patient_id,病人ID,ins_inp_trade_log,健康医疗数据规范-个人属性数据-个人身份信息-患者ID,
字段,,diag_name,诊断名称#|#|,cln_used_record,,健康医疗数据规范-医疗应用数据-诊断信息-疾病名称
数据表,,app_infusion_delivery_register_master,大输液配送登记主表,,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名;健康医疗数据规范-个人属性数据-医护人员信息-所在科室,
字段,,operat_doctor_code,再次主刀医生,pres_unplanned_reoperation_record,,健康医疗数据规范-医疗应用数据-手术记录-医护人员
字段,,operate_level_code_6,手术等级6,emr_medical_record_data_record,,健康医疗数据规范-医疗应用数据-手术记录-手术等级
数据表,,pres_outp_template_master,门诊处方模板主表,,健康医疗数据规范-个人属性数据-医护人员信息-所在科室,健康医疗数据规范-卫生资源数据-医院运营数据-办公业务数据
数据表,,dept_update_backup_log,科室字段信息更新记录表,,,健康医疗数据规范-卫生资源数据-其他数据-运行支撑
字段,,operation_name_4,手术名称4,emr_case_std_operation_master,,健康医疗数据规范-医疗应用数据-手术记录-手术名称
数据表,,pres_inp_pres_print_master,住院医嘱打印主表,,健康医疗数据规范-个人属性数据-人口统计信息-身份类别;健康医疗数据规范-个人属性数据-个人身份信息-住院号,健康医疗数据规范-医疗应用数据-医嘱信息
字段,,account_dept_code,核算科室代码,cha_outp_charge_detail,健康医疗数据规范-个人属性数据-医护人员信息-所在科室,
字段,,event_no,住院号,pres_inp_drug_print_record,健康医疗数据规范-个人属性数据-个人身份信息-住院号,
字段,,operaiton_risk_class_5,手术风险分级5,emr_case_attached_operate_info,,健康医疗数据规范-医疗应用数据-手术记录-手术等级
字段,,operat_doctor_group_dept_code,主刀医生医疗组对应科室,pres_operation_apply_record,健康医疗数据规范-个人属性数据-医护人员信息-所在科室,
字段,,patient_id,病人ID,emr_dump_stage_summary,健康医疗数据规范-个人属性数据-个人身份信息-患者ID,
字段,,inp_case_no,住院病案号,com_inp_case_no_use_rec,健康医疗数据规范-个人属性数据-个人身份信息-住院号,
字段,,cancel_dept_name,取消科室名称,set_settle_order_master,健康医疗数据规范-个人属性数据-医护人员信息-所在科室,
数据表,,rpt_dateset_dict_config,报表数据集字典配置表,,,健康医疗数据规范-卫生资源数据-其他数据-运行支撑
数据表,,com_message_pool,,,健康医疗数据规范-个人属性数据-个人身份信息-患者ID;健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,circuit_nurse_code,巡回护士#|COM_STAFF_BASIC_INFO#|,emr_operation_record,,健康医疗数据规范-医疗应用数据-手术记录-医护人员
字段,,patient_id,,pres_antib_apply_record_upt,健康医疗数据规范-个人属性数据-个人身份信息-患者ID,
字段,,hpi,现病史,emr_dump_admission_record,,健康医疗数据规范-健康状态数据-症状;健康医疗数据规范-健康状态数据-主诉
字段,,operation_assist_1_36,手术一助36,emr_case_operation_extend_info,,健康医疗数据规范-医疗应用数据-手术记录-医护人员
字段,,supplementary_insurance,补充保险支付费用,ins_nuesoft_settle_master,,健康医疗数据规范-医疗支付数据-保险信息-保险金额
字段,,dept_code,科室代码#|#|,dru_dept_spare_apply,健康医疗数据规范-个人属性数据-医护人员信息-所在科室,
字段,,cost,金额,pres_inp_check_elec_record,,健康医疗数据规范-医疗支付数据-医疗交易信息-交易金额
字段,,patient_name,,emr_dump_outpatient_upt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,cost_expense_material,,qr$_resi_invoice_month,,健康医疗数据规范-医疗支付数据-医疗交易信息-交易金额
数据表,,dru_balance_store_day,药品日结存库存记录表#|记录每天最后一个时刻，每个药品剩下的库存数量，字段是在库存表的基层上，增加日结日期字段,,,
数据表,,apt_doctor_schedule_master,门诊医生排班主表,,健康医疗数据规范-个人属性数据-医护人员信息-所在科室,健康医疗数据规范-卫生资源数据-医院运营数据-科室信息
数据表,,dic_item_class_dict,项目科目类别字典,,,
字段,,modify_man,,zy_report_info,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
数据表,,mob_pres_patient_skin_record,皮试登记记录表,,健康医疗数据规范-个人属性数据-个人身份信息-患者ID;健康医疗数据规范-个人属性数据-个人身份信息-住院号,健康医疗数据规范-健康状态数据-检验检查数据
字段,,operation_name_4,手术名称4,emr_case_operation_master,,健康医疗数据规范-医疗应用数据-手术记录-手术名称
字段,,admission_condition_code,入院病情,emr_patient_code_record,,健康医疗数据规范-医疗应用数据-入院记录
字段,,last_not_settle_cost,期末未结算费用金额,cha_inp_charge_verify_master,,健康医疗数据规范-医疗支付数据-医疗交易信息-交易金额
字段,,insur_settle_cost_diff,本院总金额与医保总金额的差额,cha_inp_settle_master,,健康医疗数据规范-医疗支付数据-医疗交易信息-交易金额
字段,,contact_phone,联系人电话,pat_abortion_visit,健康医疗数据规范-个人属性数据-个人通讯信息-个人电话号码,
字段,,event_no,住院号,emr_patient_code_record,健康医疗数据规范-个人属性数据-个人身份信息-住院号,
